Age,BusinessTravel_Travel_Rarely,BusinessTravel_Travel_Frequently,BusinessTravel_Non-Travel,DailyRate,Department_Sales,Department_Research & Development,Department_Human Resources,DistanceFromHome,Education,EducationField_Marketing,EducationField_Medical,EducationField_Life Sciences,EducationField_Human Resources,EducationField_Technical Degree,EducationField_Other,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole_Manager,JobRole_Laboratory Technician,JobRole_Sales Executive,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Human Resources,JobRole_Healthcare Representative,JobRole_Sales Representative,JobSatisfaction,MaritalStatus_Single,MaritalStatus_Married,MaritalStatus_Divorced,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18_Y,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
28.343607898613342,0.4140980253466646,0.5859019746533354,0.0,862.5121233720113,0.5859019746533354,0.4140980253466646,0.0,13.656392101386658,4.0,0.0,0.4140980253466646,0.5859019746533354,0.0,0.0,0.0,1.0,542.8191015619472,1.5859019746533354,1.0,61.99115726494672,2.4140980253466644,1.0,0.0,0.4140980253466646,0.0,0.0,0.0,0.0,0.0,0.0,0.5859019746533354,1.4140980253466646,0.0,0.5859019746533354,0.4140980253466646,2173.793328617866,14349.911572649467,1.4140980253466646,1.0,0.4140980253466646,15.929509873266678,3.0,3.4140980253466644,80.0,1.0,2.6563921013866585,2.0,3.5859019746533356,1.8281960506933292,0.8281960506933292,0.0,0.8281960506933292,1
29.8353886871465,0.0,1.0,0.0,334.4938339385605,0.8353886871465002,0.16461131285349984,0.0,24.024664245758004,3.5061660614395005,0.8353886871465002,0.0,0.0,0.0,0.0,0.16461131285349984,1.0,483.69389302162676,3.0,0.0,57.267562011311995,2.1646113128535,2.1646113128535,0.0,0.0,0.8353886871465002,0.0,0.0,0.0,0.0,0.16461131285349984,0.0,1.4938339385604995,1.0,0.0,0.0,6837.0718951154495,22960.90938142442,4.1769434357325,1.0,0.16461131285349984,14.506166061439501,3.0,2.6707773742930003,80.0,0.0,9.0,4.341554748586001,2.1646113128535,6.329222625707,3.6584452514139993,1.1522791899744984,1.987667877120999,1
34.41474608721573,0.0,1.0,0.0,516.9262695639213,0.0,1.0,0.0,14.308756521307119,3.0,0.0,0.5691243478692881,0.4308756521307119,0.0,0.0,0.0,1.0,447.56453477202444,1.0,1.0,63.15437826065356,3.0,3.0,0.0,0.0,0.0,0.5691243478692881,0.0,0.0,0.0,0.4308756521307119,0.0,3.0,0.0,0.4308756521307119,0.5691243478692881,9951.48385392272,22717.34334346379,4.7073730436078645,1.0,0.0,11.430875652130712,3.0,1.569124347869288,80.0,1.1382486957385762,14.845621739346441,3.7073730436078645,3.0,1.0,0.0,0.0,0.0,1
25.249928906417708,0.3750355467911466,0.6249644532088534,0.0,809.2863288205518,0.3750355467911466,0.0,0.6249644532088534,10.999431251341655,2.8748933596265602,0.0,0.0,0.6249644532088534,0.0,0.3750355467911466,0.0,1.0,587.748080473278,1.6249644532088534,0.0,59.500142187164585,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6249644532088534,0.0,0.3750355467911466,2.6249644532088534,0.3750355467911466,0.0,0.6249644532088534,2913.8913870707183,22494.4702828826,0.3750355467911466,1.0,1.0,12.875177733955733,3.0,2.0,80.0,0.6249644532088534,7.249928906417707,2.750071093582293,2.3750355467911466,6.249928906417707,5.499857812835414,1.0,1.5001421871645864,1
47.78235147373795,0.5544121315655142,0.44558786843448583,0.0,1086.4589614686333,1.0,0.0,0.0,5.9897091840896275,3.445587868434486,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1946.977876976035,2.554412131565514,0.44558786843448583,77.36763605303457,3.0,2.554412131565514,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.445587868434486,0.0,0.5544121315655142,0.44558786843448583,7052.885509097391,14119.723439898014,5.891175736868972,1.0,0.0,16.989709184089627,3.554412131565514,3.445587868434486,80.0,2.554412131565514,13.108824263131028,2.445587868434486,3.0,7.108824263131028,5.217648526262057,0.0,4.326472789393085,1
34.97567126635308,0.0,1.0,0.0,661.9026850654124,0.9756712663530814,0.024328733646918566,0.0,17.732383929883895,3.9756712663530815,0.9756712663530814,0.0,0.024328733646918566,0.0,0.0,0.0,1.0,1350.0026714133494,3.927013799059244,0.024328733646918566,66.97567126635307,2.951342532706163,2.0,0.0,0.024328733646918566,0.9756712663530814,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.024328733646918566,0.9756712663530814,0.0,4649.519951124501,23278.244177807584,0.024328733646918566,1.0,1.0,18.14597240188151,3.0243287336469185,3.0243287336469185,80.0,0.9756712663530814,5.097314934587674,0.07298620094075581,2.0243287336469185,4.121643668234593,2.1216436682345927,2.927013799059244,2.0973149345876743,1
28.24452560858189,1.0,0.0,0.0,1141.105835442177,0.0,1.0,0.0,1.75547439141811,4.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,828.0621408194595,1.0,1.0,72.26277078806928,1.48905121716378,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3787.5073801538406,25076.15701910308,5.97810243432756,1.0,1.0,13.24452560858189,3.0,3.51094878283622,80.0,0.7335768257456698,4.75547439141811,3.75547439141811,2.48905121716378,2.75547439141811,2.0,2.0,2.0,1
27.717011990521865,1.0,0.0,0.0,296.9991822511706,0.45518675059238345,0.5448132494076166,0.0,11.103735011847668,2.089626498815233,0.45518675059238345,0.0,0.5448132494076166,0.0,0.0,0.0,1.0,930.8281756694784,2.3655602517771506,0.45518675059238345,60.351451738744714,3.0,1.0,0.0,0.5448132494076166,0.0,0.0,0.0,0.0,0.0,0.0,0.45518675059238345,1.910373501184767,0.45518675059238345,0.0,0.5448132494076166,1892.380486513639,26710.492536869067,1.0,1.0,1.0,15.186307254146683,3.0,4.0,80.0,0.5448132494076166,0.5448132494076166,2.0,2.5448132494076168,0.5448132494076166,0.0,0.0,0.0,1
25.740320905387204,0.8259679094612796,0.17403209053872037,0.0,249.74579707016835,0.17403209053872037,0.0,0.8259679094612796,19.215486551380472,1.1740320905387205,0.17403209053872037,0.0,0.0,0.8259679094612796,0.0,0.0,1.0,1512.2968070656232,4.0,0.8259679094612796,53.64919773653199,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8259679094612796,0.0,0.17403209053872037,3.0,0.0,0.8259679094612796,0.17403209053872037,1693.5295440688215,11701.253436479865,0.8259679094612796,1.0,0.0,11.870160452693602,3.0,3.1740320905387205,80.0,1.0,1.3480641810774407,2.1740320905387205,2.8259679094612795,1.1740320905387205,0.34806418107744075,0.17403209053872037,0.0,1
23.383543132599467,1.0,0.0,0.0,399.00135132023894,0.9041142168501333,0.09588578314986673,0.0,7.958857831498667,3.0958857831498667,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1673.5219224044895,3.0958857831498667,0.9041142168501333,94.3974824088064,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.09588578314986673,0.0,0.0,0.9041142168501333,3.9041142168501333,0.09588578314986673,0.0,0.9041142168501333,2286.410408194834,25158.421982660624,1.0,1.0,1.0,20.232913734801066,3.9041142168501333,2.1917715662997335,80.0,0.9041142168501333,3.4794289157493337,2.0,3.0,3.4794289157493337,2.0,0.6712004820490671,2.4794289157493337,1
28.735784390483587,1.0,0.0,0.0,388.02312735834676,0.2058377826833102,0.0,0.7941622173166898,14.706595477067037,4.58832443463338,0.0,0.2058377826833102,0.0,0.7941622173166898,0.0,0.0,1.0,1652.6292399313547,3.79416221731669,0.7941622173166898,80.7664886926676,3.5883244346333796,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7941622173166898,0.0,0.2058377826833102,1.4116755653666204,0.2058377826833102,0.7941622173166898,0.0,2768.2759421928213,21609.651644954603,0.2058377826833102,1.0,0.0,16.17664886926676,3.0,3.20583778268331,80.0,0.0,2.0,3.79416221731669,2.79416221731669,1.2058377826833102,0.4116755653666204,0.0,0.4116755653666204,1
24.95012977037047,0.34995674320984327,0.6500432567901567,0.0,1038.5312698098621,0.0,1.0,0.0,6.04987022962953,1.6500432567901568,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1140.563837323429,3.349956743209843,0.34995674320984327,89.74978371604922,2.0,1.0,0.0,0.34995674320984327,0.0,0.0,0.0,0.6500432567901567,0.0,0.0,0.0,3.0,0.34995674320984327,0.6500432567901567,0.0,2933.9797942295754,20788.813496118528,1.0,1.0,1.0,12.95012977037047,3.0,1.0,80.0,0.6500432567901567,6.95012977037047,2.0,3.0,6.95012977037047,5.95012977037047,1.0,5.250216283950784,1
33.06352814702531,1.0,0.0,0.0,1022.7175332322774,0.0,0.9364718529746944,0.06352814702530563,23.98354964759511,3.0635281470253055,0.0,0.9364718529746944,0.0,0.0,0.06352814702530563,0.0,1.0,1130.8066047820848,1.0,0.9364718529746944,54.80941555892408,2.0635281470253055,1.0,0.0,0.0,0.0,0.0,0.0,0.9364718529746944,0.06352814702530563,0.0,0.0,2.0635281470253055,0.9364718529746944,0.06352814702530563,0.0,2340.253575073856,2998.018723614999,3.809415558924083,1.0,0.9364718529746944,19.682359264873472,3.9364718529746945,2.127056294050611,80.0,0.0,4.8094155589240835,0.0,3.0,2.0,2.0,2.0,2.0,1
31.329261109364925,0.7764203697883085,0.22357963021169147,0.0,886.7056218101225,0.7764203697883085,0.22357963021169147,0.0,6.235796302116915,3.329261109364926,0.0,0.7764203697883085,0.0,0.0,0.0,0.22357963021169147,1.0,543.6449821392114,3.7764203697883083,0.7764203697883085,43.626140771007954,1.447159260423383,3.0,0.0,0.0,0.7764203697883085,0.0,0.0,0.0,0.0,0.22357963021169147,0.0,4.0,0.22357963021169147,0.7764203697883085,0.0,9763.468792787315,25167.643505729906,0.7764203697883085,1.0,0.22357963021169147,11.223579630211692,3.0,2.552840739576617,80.0,0.0,12.882101848941543,1.7764203697883085,2.2235796302116917,12.658522218729852,7.776420369788308,8.552840739576617,7.776420369788308,1
41.192611674108676,0.7740764592635847,0.2259235407364153,0.0,1260.8456179576838,1.0,0.0,0.0,9.677770622209247,3.2259235407364155,0.7740764592635847,0.0,0.0,0.0,0.0,0.2259235407364153,1.0,1296.217376012743,1.6777706222092459,0.2259235407364153,73.92974650391565,1.4518470814728306,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2259235407364155,1.0,0.0,0.0,5173.168491336643,9697.979275181184,6.870382296317923,1.0,0.2259235407364153,15.485158948100569,3.2259235407364155,1.7740764592635847,80.0,0.0,8.355541244418491,2.0,2.4518470814728306,5.581464785154907,4.355541244418491,2.1296177036820767,3.903694162945661,1
28.5927243583119,0.14818108957797527,0.0,0.8518189104220247,1306.431201989654,0.14818108957797527,0.8518189104220247,0.0,20.59183493970657,2.0,0.0,0.0,0.14818108957797527,0.0,0.8518189104220247,0.0,1.0,1178.6140704048398,1.8518189104220246,1.0,66.36911859603694,1.8518189104220246,2.8518189104220246,0.0,0.0,0.14818108957797527,0.0,0.0,0.0,0.0,0.8518189104220247,0.0,1.1481810895779754,1.0,0.0,0.0,8427.564175008563,12324.178333367781,1.740905447889876,1.0,0.0,12.444543268733925,3.0,1.1481810895779754,80.0,0.0,10.0,2.0,2.1481810895779754,8.518189104220248,5.962732372954173,0.8518189104220247,7.6663701937982225,1
35.448895233719966,0.8276550259688847,0.17234497403111526,0.0,356.0400571034797,0.0,1.0,0.0,8.621240207751079,3.6553100519377697,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1756.4347829205099,3.827655025968885,1.0,54.55310051937769,2.827655025968885,1.8276550259688848,0.0,0.17234497403111526,0.0,0.8276550259688847,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3928.2861029005976,5054.561225573295,2.034069844186692,1.0,0.0,14.31062010387554,3.0,2.172344974031115,80.0,0.0,9.65531005193777,3.6553100519377697,1.1723449740311152,8.276550259688847,2.482965077906654,0.0,6.621240207751078,1
24.648296647022296,1.0,0.0,0.0,399.32161889890017,1.0,0.0,0.0,4.296593294044591,2.6482966470222955,0.6482966470222954,0.0,0.3517033529777046,0.0,0.0,0.0,1.0,345.28453802111324,2.296593294044591,0.6482966470222954,52.68236370657639,2.3517033529777045,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,5333.562187075018,26194.39691062647,3.813626823821637,1.0,0.6482966470222954,12.055110058933113,3.0,2.944889941066886,80.0,0.0,5.296593294044591,1.7034067059554092,3.0,4.593186588089182,3.296593294044591,0.7034067059554092,1.944889941066886,1
22.385866598136605,1.0,0.0,0.0,914.3486570982088,0.0,1.0,0.0,14.711348041545829,3.5301925773636897,0.0,0.7349037113181551,0.0,0.0,0.26509628868184487,0.0,1.0,896.4415738044879,3.734903711318155,0.0,90.8424002055902,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.2650962886818449,0.7349037113181551,0.26509628868184487,0.0,2585.6848004111803,18281.627407217045,2.0603851547273795,1.0,0.7349037113181551,15.265096288681844,3.0,1.2650962886818449,80.0,0.0,2.3254814434092244,2.0,3.265096288681845,1.2650962886818449,0.5301925773636897,0.26509628868184487,0.26509628868184487,1
27.872611527738236,0.12738847226176264,0.8726115277382374,0.0,1486.318476108106,1.0,0.0,0.0,1.1273884722617626,2.7452230554764747,0.12738847226176264,0.0,0.0,0.0,0.8726115277382374,0.0,1.0,1381.6688412176163,1.2547769445235253,1.0,91.10828069416766,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7452230554764747,0.0,0.8726115277382374,0.12738847226176264,2925.8152783385526,15823.305694884795,2.6178345832147123,1.0,0.0,14.490446110952949,3.0,3.7452230554764747,80.0,1.0,5.0,3.0,3.872611527738237,3.127388472261763,2.127388472261763,0.8726115277382374,2.0,1
45.927616618600865,0.9879361031001443,0.0,0.012063896899855653,390.29441438364097,1.0,0.0,0.0,9.180958453497835,3.0,0.9879361031001443,0.0,0.012063896899855653,0.0,0.0,0.0,1.0,1451.317904560168,1.0120638968998557,0.9879361031001443,52.57906705119307,3.0120638968998557,3.0120638968998557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9758722062002887,0.012063896899855653,0.0,0.9879361031001443,10133.373952595754,15999.089328136342,4.0,1.0,0.012063896899855653,11.060319484499278,3.0,1.036191690699567,80.0,0.9879361031001443,27.927616618600865,1.0120638968998557,3.9758722062002887,6.927616618600866,6.91555272170101,3.9517444124005774,2.963808309300433,1
19.164656899119734,1.0,0.0,0.0,665.3238538658578,0.8353431008802664,0.16465689911973358,0.0,20.024117210563197,1.0,0.8353431008802664,0.16465689911973358,0.0,0.0,0.0,0.0,1.0,254.92678412993774,4.0,1.0,47.0361758158448,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.16465689911973358,0.0,0.0,0.8353431008802664,3.0,1.0,0.0,0.0,1565.3385051862574,26849.473584942432,1.0,1.0,1.0,17.68274480704213,3.0,4.0,80.0,0.0,0.16465689911973358,2.4939706973592006,2.1646568991197337,0.16465689911973358,0.0,0.16465689911973358,0.16465689911973358,1
40.39634962963422,0.1006083950609632,0.8993916049390368,0.0,249.745507159682,1.0,0.0,0.0,4.0,3.0,0.8993916049390368,0.0,0.0,0.0,0.1006083950609632,0.0,1.0,549.5723377773095,1.3018251851828895,1.0,59.01825185182889,3.0,2.1006083950609633,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8993916049390367,1.0,0.0,0.0,9377.838105678838,9635.971506172247,0.8993916049390368,1.0,0.1006083950609632,18.40243358024385,3.1006083950609633,2.7987832098780734,80.0,0.0,8.100608395060963,4.6981748148171105,3.0,8.0,7.0,6.6981748148171105,7.0,1
33.705189890156106,0.0,0.4863206739895929,0.5136793260104071,896.7599071941977,0.0,1.0,0.0,5.0,2.0,0.0,0.4863206739895929,0.5136793260104071,0.0,0.0,0.0,1.0,1033.9519160157674,1.9726413479791858,0.5136793260104071,91.59575528207284,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.9726413479791858,0.0,0.4863206739895929,0.5136793260104071,2232.9570545633046,20587.224007763703,3.5683966300520353,1.0,0.4863206739895929,15.541037978031222,3.0,1.0,80.0,1.0,6.4589620219687784,2.0,1.9726413479791858,4.40424471792715,3.40424471792715,0.4863206739895929,3.40424471792715,1
19.114384832286273,0.8856151677137261,0.11438483228627394,0.0,521.0277530401567,0.11438483228627394,0.0,0.8856151677137261,2.8006938260039176,2.114384832286274,0.11438483228627394,0.0,0.0,0.0,0.8856151677137261,0.0,1.0,624.450649298286,1.3431544968588218,0.8856151677137261,52.228769664572546,2.114384832286274,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8856151677137261,0.0,0.11438483228627394,4.0,1.0,0.0,0.0,2536.4332554190078,18296.077886623312,1.0,1.0,0.11438483228627394,12.228769664572548,3.0,2.885615167713726,80.0,0.0,1.114384832286274,3.0,3.885615167713726,1.114384832286274,0.22876966457254788,0.0,0.22876966457254788,1
50.8958128925435,1.0,0.0,0.0,993.1937630847835,0.9474196615496907,0.052580338450309294,0.0,5.893865753655258,3.0525803384503094,0.0,0.052580338450309294,0.9474196615496907,0.0,0.0,0.0,1.0,1322.6806236915218,2.105160676900619,1.0,65.78773150731051,3.0,2.9474196615496906,0.0,0.0,0.9474196615496907,0.052580338450309294,0.0,0.0,0.0,0.0,0.0,2.0525803384503094,0.9474196615496907,0.052580338450309294,0.0,8326.800372733149,21508.9191785592,8.579357292397525,1.0,1.0,18.789678646198762,3.0,3.0525803384503094,80.0,0.10516067690061859,10.0,2.0525803384503094,2.0,8.105160676900619,6.737098307748454,6.947419661549691,7.0,1
20.00825369155515,0.6694178971850506,0.3305821028149494,0.0,1072.84013877619,0.3305821028149494,0.6694178971850506,0.0,7.685925280295354,2.669417897185051,0.0,0.3305821028149494,0.6694178971850506,0.0,0.0,0.0,1.0,1259.1672460341474,2.669417897185051,0.0,47.239791495708275,2.330582102814949,1.0,0.0,0.6694178971850506,0.0,0.0,0.0,0.0,0.0,0.0,0.3305821028149494,1.9917463084448481,1.0,0.0,0.0,1466.5790617306873,17642.13640347097,1.0,1.0,0.3305821028149494,12.66941789718505,3.0,1.6611642056298987,80.0,0.0,0.6694178971850506,4.6776715887402025,2.6611642056298987,0.6694178971850506,0.0,0.6694178971850506,0.0,1
23.03570437117108,0.9203304329868399,0.07966956701316008,0.0,637.9530961244611,0.07966956701316008,0.9203304329868399,0.0,3.7170261031184406,1.2390087010394804,0.0,0.0,0.9203304329868399,0.0,0.0,0.07966956701316008,1.0,985.0351491567516,2.15933913402632,0.07966956701316008,34.15933913402632,3.0,2.0,0.0,0.0,0.07966956701316008,0.9203304329868399,0.0,0.0,0.0,0.0,0.0,3.07966956701316,0.07966956701316008,0.9203304329868399,0.0,4203.664522475396,10053.230470269158,0.23900870103948035,1.0,1.0,19.3983478350658,3.07966956701316,1.0,80.0,0.9203304329868399,4.717026103118441,2.92033043298684,4.0,3.6373565361052806,2.5576869690921207,0.4780174020789607,2.3983478350658007,1
25.685491010824684,1.0,0.0,0.0,1317.7865675870253,0.0,1.0,0.0,20.47581835137447,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1102.2299469975078,1.1572544945876588,0.9475818351374471,40.197508056615725,2.947581835137447,1.0,0.0,0.9475818351374471,0.0,0.0,0.0,0.05241816486255291,0.0,0.0,0.0,2.8951636702748944,0.05241816486255291,0.0,0.9475818351374471,2388.6892507643493,19315.444854980917,1.0,1.0,0.05241816486255291,19.737909175687236,3.947581835137447,2.8951636702748944,80.0,0.9475818351374471,1.0,0.10483632972510581,2.052418164862553,1.0,0.9475818351374471,0.0,0.0,1
32.364655463076545,1.0,0.0,0.0,272.7063947408616,0.8411638657691359,0.15883613423086407,0.0,13.617457986537039,3.158836134230864,0.8411638657691359,0.15883613423086407,0.0,0.0,0.0,0.0,1.0,1010.8740501508838,1.0,0.15883613423086407,63.758407570381486,3.0,1.8411638657691358,0.0,0.0,0.8411638657691359,0.0,0.0,0.15883613423086407,0.0,0.0,0.0,1.476508402692592,0.8411638657691359,0.15883613423086407,0.0,5238.704995918026,26446.165760589578,5.635344536923457,1.0,0.15883613423086407,14.841163865769136,3.0,2.841163865769136,80.0,0.4765084026925921,5.682327731538272,3.0,3.158836134230864,2.841163865769136,2.0,0.31767226846172814,2.0,1
36.826417130589185,1.0,0.0,0.0,648.0724707491848,0.15867914347054068,0.8413208565294593,0.0,7.889245995706215,3.8413208565294594,0.0,0.15867914347054068,0.8413208565294593,0.0,0.0,0.0,1.0,1436.8883641960292,3.8413208565294594,0.8413208565294593,80.12887169158999,2.8413208565294594,1.0,0.0,0.8413208565294593,0.0,0.0,0.0,0.0,0.0,0.0,0.15867914347054068,1.3173582869410814,1.0,0.0,0.0,2022.125657730234,21866.06809070699,2.682641713058919,1.0,0.0,13.841320856529459,3.0,2.317358286941081,80.0,0.0,12.937171134882972,3.0,1.1586791434705406,4.523962569588378,3.682641713058919,0.8413208565294593,0.31735828694108137,1
22.77930853999971,0.0,0.41992317111107913,0.5800768288889209,413.716518211118,0.0,1.0,0.0,6.640614631111367,2.580076828888921,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1355.5003318044362,1.8398463422221583,0.41992317111107913,71.64445607555741,2.0,1.0,0.0,0.41992317111107913,0.0,0.0,0.0,0.5800768288889209,0.0,0.0,0.0,1.5800768288889209,1.0,0.0,0.0,2153.7860661199775,5815.000925308914,3.519539026666475,1.0,0.5800768288889209,19.12107560444489,3.580076828888921,2.419923171111079,80.0,0.0,3.939462197777554,2.0,3.1601536577778417,0.5800768288889209,0.5800768288889209,0.0,0.0,1
36.55259913819823,0.7537570812998738,0.24624291870012616,0.0,727.9572558457266,0.0,1.0,0.0,8.015028325199495,3.5075141625997475,0.0,0.24624291870012616,0.7537570812998738,0.0,0.0,0.0,1.0,1365.0773577717134,3.7537570812998737,0.7537570812998738,86.49248583740025,2.7537570812998737,1.0,0.0,0.7537570812998738,0.0,0.0,0.0,0.24624291870012616,0.0,0.0,0.0,1.4924858374002523,0.7537570812998738,0.24624291870012616,0.0,2103.692535707644,21601.255356852784,2.5075141625997475,1.0,0.24624291870012616,14.0,3.0,1.7537570812998737,80.0,0.24624291870012616,13.276299569099116,2.7537570812998737,1.4924858374002523,5.738728756100379,4.738728756100379,1.0,1.723700430900883,1
33.74115247798798,1.0,0.0,0.0,665.7497936923942,0.0,1.0,0.0,12.535802703259616,3.0,0.0,0.20534977472836524,0.0,0.0,0.0,0.7946502252716348,1.0,946.4502157896203,1.0,1.0,83.05349774728366,3.0,1.7946502252716348,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5893004505432695,0.0,0.20534977472836524,0.7946502252716348,4669.104130893123,8173.827953532225,6.58930045054327,1.0,0.0,13.794650225271635,3.0,2.205349774728365,80.0,1.0,8.383950675814905,3.4106995494567305,2.205349774728365,1.2053497747283652,0.4106995494567305,0.0,0.4106995494567305,1
38.902736051438445,0.3151741498893502,0.6848258501106498,0.0,850.4940326847303,0.3151741498893502,0.6848258501106498,0.0,14.4786068008852,3.0,0.0,0.3151741498893502,0.0,0.0,0.6848258501106498,0.0,1.0,1801.3539823379392,2.68482585011065,1.0,54.07388164435686,2.31517414988935,1.0,0.0,0.0,0.0,0.0,0.0,0.6848258501106498,0.0,0.0,0.3151741498893502,3.31517414988935,0.3151741498893502,0.6848258501106498,0.0,2009.6238527500411,15723.155232752199,6.478606800885198,1.0,0.6848258501106498,15.05447755033195,3.0,3.68482585011065,80.0,0.6848258501106498,4.424129250553249,3.68482585011065,2.68482585011065,1.0,0.0,0.0,0.0,1
27.027776664560466,1.0,0.0,0.0,1368.0277365887373,0.0,1.0,0.0,18.944446670879067,3.0,0.0,0.48611166771976655,0.0,0.0,0.5138883322802335,0.0,1.0,1545.346747435039,2.027776664560467,1.0,34.430558338598836,2.4861116677197668,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5138883322802332,0.0,0.0,1.0,2371.8611166771975,19067.750330625542,3.055553329120934,1.0,0.0,15.888893341758132,3.4861116677197668,1.972223335439533,80.0,1.0,3.569441661401167,1.027776664560467,2.0,2.5416649968407006,1.0,0.0,1.5416649968407004,1
